repositoryOrigin,repositoryPath,repositoryBranch,buildTool,groupId,artifactId,version,dependencyGroupId,dependencyArtifactId,dependencyVersion,direct
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.jetbrains,annotations,24.0.1,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-yaml,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-core,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.dataformat",jackson-dataformat-smile,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.module","jackson-module-parameter-names",2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.jetbrains,annotations,24.0.1,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-core,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.dataformat",jackson-dataformat-smile,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.module","jackson-module-parameter-names",2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.jetbrains,annotations,24.0.1,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,io.micrometer,micrometer-core,1.9.14,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.hdrhistogram,HdrHistogram,2.1.12,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.jetbrains,annotations,24.0.1,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,io.micrometer,micrometer-core,1.9.14,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.hdrhistogram,HdrHistogram,2.1.12,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-maven,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-xml,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-core,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.dataformat",jackson-dataformat-smile,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.module","jackson-module-parameter-names",2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.jetbrains,annotations,24.0.1,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.jetbrains,annotations,24.0.1,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-core,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.dataformat",jackson-dataformat-smile,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.module","jackson-module-parameter-names",2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.jetbrains,annotations,24.0.1,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-json,8.5.0-SNAPSHOT,true
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-core,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.dataformat",jackson-dataformat-smile,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.module","jackson-module-parameter-names",2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.jetbrains,annotations,24.0.1,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.projectlombok,lombok,1.18.28,true
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,true
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-python,1.2.0-SNAPSHOT,true
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-java,8.5.0-SNAPSHOT,true
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-xml,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-core,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.dataformat",jackson-dataformat-smile,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.module","jackson-module-parameter-names",2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-core,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,com.fasterxml.jackson,jackson-bom,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.jetbrains,annotations,24.0.1,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-yaml,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,org.openrewrite,rewrite-core,8.5.0-SNAPSHOT,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.dataformat",jackson-dataformat-smile,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,false
github.com,openrewrite/rewrite-all,main,Gradle,,rewrite-all,,"com.fasterxml.jackson.core",jackson-annotations,2.15.2,false
